,0,1,2
1037,2994,2020-02-03T01:00:00-00:00,137.12814
1038,2993,2020-02-03T00:00:00-00:00,119.8365
1039,2992,2020-02-02T23:00:00-00:00,54.63427
1040,2991,2020-02-02T22:00:00-00:00,-0.03947
1041,2990,2020-02-02T21:00:00-00:00,59.0704
1042,2989,2020-02-02T20:00:00-00:00,59.0704
1043,2988,2020-02-02T19:00:00-00:00,59.0704
1044,2987,2020-02-02T18:00:00-00:00,59.0704
1045,2986,2020-02-02T17:00:00-00:00,65.16040000000001
1046,2985,2020-02-02T16:00:00-00:00,61.30242
1047,2984,2020-02-02T15:00:00-00:00,116.13033
1048,2983,2020-02-02T14:00:00-00:00,161.141
1049,2982,2020-02-02T13:00:00-00:00,130.15323
1050,2981,2020-02-02T12:00:00-00:00,117.15347
1051,2980,2020-02-02T11:00:00-00:00,105.43669
1052,2979,2020-02-02T10:00:00-00:00,114.51038
1053,2978,2020-02-02T09:00:00-00:00,93.68736999999999
1054,2977,2020-02-02T08:00:00-00:00,103.61542
1055,2976,2020-02-02T07:00:00-00:00,112.76892
1056,2975,2020-02-02T06:00:00-00:00,122.61592
1057,2974,2020-02-02T05:00:00-00:00,151.79585000000003
1058,2973,2020-02-02T04:00:00-00:00,123.73231
1059,2972,2020-02-02T03:00:00-00:00,124.77065999999999
1060,2971,2020-02-02T02:00:00-00:00,166.11583
1061,2970,2020-02-02T01:00:00-00:00,160.70519000000002
1062,2969,2020-02-02T00:00:00-00:00,113.56936999999999
1063,2968,2020-02-01T23:00:00-00:00,50.324
1064,2967,2020-02-01T22:00:00-00:00,22.465600000000002
1065,2966,2020-02-01T21:00:00-00:00,7.29704
1066,2965,2020-02-01T20:00:00-00:00,35.61505
1067,2964,2020-02-01T19:00:00-00:00,47.64040000000001
1068,2963,2020-02-01T18:00:00-00:00,51.80779000000001
1069,2962,2020-02-01T17:00:00-00:00,57.26032
1070,2961,2020-02-01T16:00:00-00:00,74.26711
1071,2960,2020-02-01T15:00:00-00:00,113.02479
1072,2959,2020-02-01T14:00:00-00:00,164.09748000000002
1073,2958,2020-02-01T13:00:00-00:00,120.11483999999999
1074,2957,2020-02-01T12:00:00-00:00,117.75246999999999
1075,2956,2020-02-01T11:00:00-00:00,114.71772
1076,2955,2020-02-01T10:00:00-00:00,115.82585
1077,2954,2020-02-01T09:00:00-00:00,105.59007
1078,2953,2020-02-01T08:00:00-00:00,110.32431
1079,2952,2020-02-01T07:00:00-00:00,110.30007
1080,2951,2020-02-01T06:00:00-00:00,120.88403
1081,2950,2020-02-01T05:00:00-00:00,115.60867
1082,2949,2020-02-01T04:00:00-00:00,119.89917
1083,2948,2020-02-01T03:00:00-00:00,114.89559
1084,2947,2020-02-01T02:00:00-00:00,133.69429000000002
1085,2946,2020-02-01T01:00:00-00:00,154.23804
1086,2945,2020-02-01T00:00:00-00:00,127.91109
1087,2944,2020-01-31T23:00:00-00:00,98.41936999999999
1088,2943,2020-01-31T22:00:00-00:00,41.39997
1089,2942,2020-01-31T21:00:00-00:00,19.188070000000003
1090,2941,2020-01-31T20:00:00-00:00,42.123329999999996
1091,2940,2020-01-31T19:00:00-00:00,55.10232
1092,2939,2020-01-31T18:00:00-00:00,62.621379999999995
1093,2938,2020-01-31T17:00:00-00:00,68.13252
1094,2937,2020-01-31T16:00:00-00:00,99.27816
1095,2936,2020-01-31T15:00:00-00:00,112.09045
1096,2935,2020-01-31T14:00:00-00:00,156.7596
1097,2934,2020-01-31T13:00:00-00:00,121.97697
1098,2933,2020-01-31T12:00:00-00:00,111.14642
1099,2932,2020-01-31T11:00:00-00:00,94.97003000000001
1100,2931,2020-01-31T10:00:00-00:00,76.43507
1101,2930,2020-01-31T09:00:00-00:00,74.97892999999999
1102,2929,2020-01-31T08:00:00-00:00,79.51693
1103,2928,2020-01-31T07:00:00-00:00,78.52224
1104,2927,2020-01-31T06:00:00-00:00,96.75608
1105,2926,2020-01-31T05:00:00-00:00,124.55460999999998
1106,2925,2020-01-31T04:00:00-00:00,149.00614000000002
1107,2924,2020-01-31T03:00:00-00:00,148.22632
1108,2923,2020-01-31T02:00:00-00:00,172.4925
1109,2922,2020-01-31T01:00:00-00:00,185.84189
1110,2921,2020-01-31T00:00:00-00:00,156.48666000000003
1111,2920,2020-01-30T23:00:00-00:00,158.13643
1112,2919,2020-01-30T22:00:00-00:00,82.16949
1113,2918,2020-01-30T21:00:00-00:00,75.50350999999999
1114,2917,2020-01-30T20:00:00-00:00,108.82297
1115,2916,2020-01-30T19:00:00-00:00,79.90270000000001
1116,2915,2020-01-30T18:00:00-00:00,89.21438
1117,2914,2020-01-30T17:00:00-00:00,93.43907
1118,2913,2020-01-30T16:00:00-00:00,100.55114
1119,2912,2020-01-30T15:00:00-00:00,141.29754
1120,2911,2020-01-30T14:00:00-00:00,162.84665
1121,2910,2020-01-30T13:00:00-00:00,122.39055
1122,2909,2020-01-30T12:00:00-00:00,115.41712000000001
1123,2908,2020-01-30T11:00:00-00:00,101.14098
1124,2907,2020-01-30T10:00:00-00:00,101.71728
1125,2906,2020-01-30T09:00:00-00:00,110.02987999999999
1126,2905,2020-01-30T08:00:00-00:00,119.51456
1127,2904,2020-01-30T07:00:00-00:00,111.12821
1128,2903,2020-01-30T06:00:00-00:00,115.99129
1129,2902,2020-01-30T05:00:00-00:00,138.10637
1130,2901,2020-01-30T04:00:00-00:00,153.88729
1131,2900,2020-01-30T03:00:00-00:00,167.42539
1132,2899,2020-01-30T02:00:00-00:00,200.31494999999998
1133,2898,2020-01-30T01:00:00-00:00,192.10879
1134,2897,2020-01-30T00:00:00-00:00,153.32310999999999
1135,2896,2020-01-29T23:00:00-00:00,135.11241
1136,2895,2020-01-29T22:00:00-00:00,68.78401
1137,2894,2020-01-29T21:00:00-00:00,56.73119
1138,2893,2020-01-29T20:00:00-00:00,76.33825
1139,2892,2020-01-29T19:00:00-00:00,78.27087
1140,2891,2020-01-29T18:00:00-00:00,91.99149
1141,2890,2020-01-29T17:00:00-00:00,109.33084
1142,2889,2020-01-29T16:00:00-00:00,125.65364999999998
1143,2888,2020-01-29T15:00:00-00:00,181.55621000000002
1144,2887,2020-01-29T14:00:00-00:00,175.34156
1145,2886,2020-01-29T13:00:00-00:00,144.53379
1146,2885,2020-01-29T12:00:00-00:00,117.85714999999999
1147,2884,2020-01-29T11:00:00-00:00,93.15033
1148,2883,2020-01-29T10:00:00-00:00,93.78273999999999
1149,2882,2020-01-29T09:00:00-00:00,88.59652
1150,2881,2020-01-29T08:00:00-00:00,90.50608
1151,2880,2020-01-29T07:00:00-00:00,64.26943
1152,2879,2020-01-29T06:00:00-00:00,85.3335
1153,2878,2020-01-29T05:00:00-00:00,99.21555000000001
1154,2877,2020-01-29T04:00:00-00:00,119.77726
1155,2876,2020-01-29T03:00:00-00:00,139.2215
1156,2875,2020-01-29T02:00:00-00:00,123.83926
1157,2874,2020-01-29T01:00:00-00:00,138.68159
1158,2873,2020-01-29T00:00:00-00:00,132.87909000000002
1159,2872,2020-01-28T23:00:00-00:00,54.78047000000001
1160,2871,2020-01-28T22:00:00-00:00,37.25993
1161,2870,2020-01-28T21:00:00-00:00,48.10763
1162,2869,2020-01-28T20:00:00-00:00,59.50146
1163,2868,2020-01-28T19:00:00-00:00,41.76651
1164,2867,2020-01-28T18:00:00-00:00,35.79738
1165,2866,2020-01-28T17:00:00-00:00,42.476130000000005
1166,2865,2020-01-28T16:00:00-00:00,65.2908
1167,2864,2020-01-28T15:00:00-00:00,114.18348
1168,2863,2020-01-28T14:00:00-00:00,168.06857
1169,2862,2020-01-28T13:00:00-00:00,132.78401
1170,2861,2020-01-28T12:00:00-00:00,81.85799
1171,2860,2020-01-28T11:00:00-00:00,75.47188
1172,2859,2020-01-28T10:00:00-00:00,64.82968
1173,2858,2020-01-28T09:00:00-00:00,70.10921
1174,2857,2020-01-28T08:00:00-00:00,74.29756
1175,2856,2020-01-28T07:00:00-00:00,77.53007
1176,2855,2020-01-28T06:00:00-00:00,85.32075
1177,2854,2020-01-28T05:00:00-00:00,92.05152
1178,2853,2020-01-28T04:00:00-00:00,109.01109
1179,2852,2020-01-28T03:00:00-00:00,127.50662000000001
1180,2851,2020-01-28T02:00:00-00:00,129.502
1181,2850,2020-01-28T01:00:00-00:00,155.48587
1182,2849,2020-01-28T00:00:00-00:00,144.40923
1183,2848,2020-01-27T23:00:00-00:00,93.53309
1184,2847,2020-01-27T22:00:00-00:00,53.64031
1185,2846,2020-01-27T21:00:00-00:00,49.08287
1186,2845,2020-01-27T20:00:00-00:00,49.85707
1187,2844,2020-01-27T19:00:00-00:00,54.26926999999999
1188,2843,2020-01-27T18:00:00-00:00,53.72164
1189,2842,2020-01-27T17:00:00-00:00,54.45585
1190,2841,2020-01-27T16:00:00-00:00,79.61252999999999
1191,2840,2020-01-27T15:00:00-00:00,97.27186
1192,2839,2020-01-27T14:00:00-00:00,121.99002999999999
1193,2838,2020-01-27T13:00:00-00:00,100.4611
1194,2837,2020-01-27T12:00:00-00:00,69.49024
1195,2836,2020-01-27T11:00:00-00:00,65.10219
1196,2835,2020-01-27T10:00:00-00:00,65.47345999999999
1197,2834,2020-01-27T09:00:00-00:00,68.97851
1198,2833,2020-01-27T08:00:00-00:00,71.57141
1199,2832,2020-01-27T07:00:00-00:00,71.34344
1200,2831,2020-01-27T06:00:00-00:00,80.58840000000001
1201,2830,2020-01-27T05:00:00-00:00,95.90655
1202,2829,2020-01-27T04:00:00-00:00,95.96563999999998
1203,2828,2020-01-27T03:00:00-00:00,98.95844000000001
1204,2827,2020-01-27T02:00:00-00:00,101.00124
1205,2826,2020-01-27T01:00:00-00:00,105.50529999999999
1206,2825,2020-01-27T00:00:00-00:00,78.43509
1207,2824,2020-01-26T23:00:00-00:00,57.23228
1208,2823,2020-01-26T22:00:00-00:00,21.34449
1209,2822,2020-01-26T21:00:00-00:00,22.30133
1210,2821,2020-01-26T20:00:00-00:00,45.59609
1211,2820,2020-01-26T19:00:00-00:00,64.66789
1212,2819,2020-01-26T18:00:00-00:00,66.67583
1213,2818,2020-01-26T17:00:00-00:00,86.87013999999999
1214,2817,2020-01-26T16:00:00-00:00,85.25528
1215,2816,2020-01-26T15:00:00-00:00,113.87622999999999
1216,2815,2020-01-26T14:00:00-00:00,131.36484000000002
1217,2814,2020-01-26T13:00:00-00:00,126.94730000000001
1218,2813,2020-01-26T12:00:00-00:00,119.71253999999999
1219,2812,2020-01-26T11:00:00-00:00,113.35453000000001
1220,2811,2020-01-26T10:00:00-00:00,112.96615
1221,2810,2020-01-26T09:00:00-00:00,103.80458999999999
1222,2809,2020-01-26T08:00:00-00:00,102.70255
1223,2808,2020-01-26T07:00:00-00:00,109.21241
1224,2807,2020-01-26T06:00:00-00:00,129.24965
1225,2806,2020-01-26T05:00:00-00:00,164.74493
1226,2805,2020-01-26T04:00:00-00:00,177.91689999999997
1227,2804,2020-01-26T03:00:00-00:00,187.29136
1228,2803,2020-01-26T02:00:00-00:00,187.09184999999997
1229,2802,2020-01-26T01:00:00-00:00,254.28357
1230,2801,2020-01-26T00:00:00-00:00,158.08065
1231,2800,2020-01-25T23:00:00-00:00,99.25224
1232,2799,2020-01-25T22:00:00-00:00,61.7389
1233,2798,2020-01-25T21:00:00-00:00,65.88565
1234,2797,2020-01-25T20:00:00-00:00,68.44405
1235,2796,2020-01-25T19:00:00-00:00,66.11786
1236,2795,2020-01-25T18:00:00-00:00,74.81819
1237,2794,2020-01-25T17:00:00-00:00,77.40423
1238,2793,2020-01-25T16:00:00-00:00,98.17835
1239,2792,2020-01-25T15:00:00-00:00,146.65467
1240,2791,2020-01-25T14:00:00-00:00,165.30257
1241,2790,2020-01-25T13:00:00-00:00,97.25947
1242,2789,2020-01-25T12:00:00-00:00,90.72755
1243,2788,2020-01-25T11:00:00-00:00,86.91225
1244,2787,2020-01-25T10:00:00-00:00,93.74453999999999
1245,2786,2020-01-25T09:00:00-00:00,114.62747000000002
1246,2785,2020-01-25T08:00:00-00:00,92.79544999999999
1247,2784,2020-01-25T07:00:00-00:00,92.22467
1248,2783,2020-01-25T06:00:00-00:00,114.02996999999999
1249,2782,2020-01-25T05:00:00-00:00,119.89646
1250,2781,2020-01-25T04:00:00-00:00,123.80957
1251,2780,2020-01-25T03:00:00-00:00,132.95511
1252,2779,2020-01-25T02:00:00-00:00,140.93909
1253,2778,2020-01-25T01:00:00-00:00,149.99801
1254,2777,2020-01-25T00:00:00-00:00,134.06977999999998
1255,2776,2020-01-24T23:00:00-00:00,118.16454999999999
1256,2775,2020-01-24T22:00:00-00:00,67.77244999999999
1257,2774,2020-01-24T21:00:00-00:00,54.963789999999996
1258,2773,2020-01-24T20:00:00-00:00,76.35504
1259,2772,2020-01-24T19:00:00-00:00,77.36410000000001
1260,2771,2020-01-24T18:00:00-00:00,83.61069
1261,2770,2020-01-24T17:00:00-00:00,104.60076000000001
1262,2769,2020-01-24T16:00:00-00:00,104.08955999999999
1263,2768,2020-01-24T15:00:00-00:00,117.96502
1264,2767,2020-01-24T14:00:00-00:00,121.55629
1265,2766,2020-01-24T13:00:00-00:00,100.61915
1266,2765,2020-01-24T12:00:00-00:00,74.29754
1267,2764,2020-01-24T11:00:00-00:00,65.39192
1268,2763,2020-01-24T10:00:00-00:00,66.74695
1269,2762,2020-01-24T09:00:00-00:00,66.13525
1270,2761,2020-01-24T08:00:00-00:00,71.18543
1271,2760,2020-01-24T07:00:00-00:00,83.82156
1272,2759,2020-01-24T06:00:00-00:00,101.02048
1273,2758,2020-01-24T05:00:00-00:00,122.35031000000001
1274,2757,2020-01-24T04:00:00-00:00,132.62635
1275,2756,2020-01-24T03:00:00-00:00,142.03055999999998
1276,2755,2020-01-24T02:00:00-00:00,161.52259999999998
1277,2754,2020-01-24T01:00:00-00:00,147.61821
1278,2753,2020-01-24T00:00:00-00:00,133.9357
1279,2752,2020-01-23T23:00:00-00:00,97.0298
1280,2751,2020-01-23T22:00:00-00:00,81.34963
1281,2750,2020-01-23T21:00:00-00:00,60.361180000000004
1282,2749,2020-01-23T20:00:00-00:00,71.63368000000001
1283,2748,2020-01-23T19:00:00-00:00,63.41186
1284,2747,2020-01-23T18:00:00-00:00,79.24013
1285,2746,2020-01-23T17:00:00-00:00,81.63734
1286,2745,2020-01-23T16:00:00-00:00,118.46525
1287,2744,2020-01-23T15:00:00-00:00,148.73577
1288,2743,2020-01-23T14:00:00-00:00,176.12878
1289,2742,2020-01-23T13:00:00-00:00,144.18547999999998
1290,2741,2020-01-23T12:00:00-00:00,129.72423
1291,2740,2020-01-23T11:00:00-00:00,110.17608
1292,2739,2020-01-23T10:00:00-00:00,107.88600000000001
1293,2738,2020-01-23T09:00:00-00:00,116.47220999999999
1294,2737,2020-01-23T08:00:00-00:00,97.19033
1295,2736,2020-01-23T07:00:00-00:00,85.33354
1296,2735,2020-01-23T06:00:00-00:00,83.66367
1297,2734,2020-01-23T05:00:00-00:00,87.13685999999998
1298,2733,2020-01-23T04:00:00-00:00,102.87055
1299,2732,2020-01-23T03:00:00-00:00,134.78238
1300,2731,2020-01-23T02:00:00-00:00,128.83299000000002
1301,2730,2020-01-23T01:00:00-00:00,130.64623999999998
1302,2729,2020-01-23T00:00:00-00:00,102.32655
1303,2728,2020-01-22T23:00:00-00:00,82.00399
1304,2727,2020-01-22T22:00:00-00:00,66.09916
1305,2726,2020-01-22T21:00:00-00:00,55.96630999999999
1306,2725,2020-01-22T20:00:00-00:00,58.52235
1307,2724,2020-01-22T19:00:00-00:00,55.65269
1308,2723,2020-01-22T18:00:00-00:00,65.08071000000001
1309,2722,2020-01-22T17:00:00-00:00,62.857749999999996
1310,2721,2020-01-22T16:00:00-00:00,77.06353
1311,2720,2020-01-22T15:00:00-00:00,125.58534
1312,2719,2020-01-22T14:00:00-00:00,127.18184
1313,2718,2020-01-22T13:00:00-00:00,99.06559000000001
1314,2717,2020-01-22T12:00:00-00:00,90.15488
1315,2716,2020-01-22T11:00:00-00:00,73.37463000000001
1316,2715,2020-01-22T10:00:00-00:00,82.39856
1317,2714,2020-01-22T09:00:00-00:00,82.27339
1318,2713,2020-01-22T08:00:00-00:00,84.65225
1319,2712,2020-01-22T07:00:00-00:00,77.90968000000001
1320,2711,2020-01-22T06:00:00-00:00,86.77062000000001
1321,2710,2020-01-22T05:00:00-00:00,82.19122
1322,2709,2020-01-22T04:00:00-00:00,90.77705999999999
1323,2708,2020-01-22T03:00:00-00:00,92.2675
1324,2707,2020-01-22T02:00:00-00:00,107.97364
1325,2706,2020-01-22T01:00:00-00:00,113.48523
1326,2705,2020-01-22T00:00:00-00:00,90.78599
1327,2704,2020-01-21T23:00:00-00:00,93.29108000000001
1328,2703,2020-01-21T22:00:00-00:00,72.60679
1329,2702,2020-01-21T21:00:00-00:00,79.85759999999999
1330,2701,2020-01-21T20:00:00-00:00,74.71367000000001
1331,2700,2020-01-21T19:00:00-00:00,82.25917000000001
1332,2699,2020-01-21T18:00:00-00:00,97.53431
1333,2698,2020-01-21T17:00:00-00:00,92.19029
1334,2697,2020-01-21T16:00:00-00:00,107.78399
1335,2696,2020-01-21T15:00:00-00:00,116.78197
1336,2695,2020-01-21T14:00:00-00:00,114.42928
1337,2694,2020-01-21T13:00:00-00:00,107.4
1338,2693,2020-01-21T12:00:00-00:00,111.8597
1339,2692,2020-01-21T11:00:00-00:00,93.57683
1340,2691,2020-01-21T10:00:00-00:00,92.43239
1341,2690,2020-01-21T09:00:00-00:00,86.21375
1342,2689,2020-01-21T08:00:00-00:00,110.38387
1343,2688,2020-01-21T07:00:00-00:00,97.21937
1344,2687,2020-01-21T06:00:00-00:00,95.09707
1345,2686,2020-01-21T05:00:00-00:00,109.41148
1346,2685,2020-01-21T04:00:00-00:00,119.08336
1347,2684,2020-01-21T03:00:00-00:00,130.46931
1348,2683,2020-01-21T02:00:00-00:00,149.53225
1349,2682,2020-01-21T01:00:00-00:00,-214.23962999999998
1350,2681,2020-01-21T00:00:00-00:00,152.77361000000002
1351,2680,2020-01-20T23:00:00-00:00,156.81035
1352,2679,2020-01-20T22:00:00-00:00,142.08564
1353,2678,2020-01-20T21:00:00-00:00,139.97694
1354,2677,2020-01-20T20:00:00-00:00,176.98966
1355,2676,2020-01-20T19:00:00-00:00,168.63588000000001
1356,2675,2020-01-20T18:00:00-00:00,160.84705000000002
1357,2674,2020-01-20T17:00:00-00:00,175.19572000000002
1358,2673,2020-01-20T16:00:00-00:00,127.50674000000001
1359,2672,2020-01-20T15:00:00-00:00,125.73304999999999
1360,2671,2020-01-20T14:00:00-00:00,104.8987
1361,2670,2020-01-20T13:00:00-00:00,98.97947
1362,2669,2020-01-20T12:00:00-00:00,92.29814
1363,2668,2020-01-20T11:00:00-00:00,90.51718
1364,2667,2020-01-20T10:00:00-00:00,91.27260999999999
1365,2666,2020-01-20T09:00:00-00:00,92.86981999999999
1366,2665,2020-01-20T08:00:00-00:00,100.23485000000001
1367,2664,2020-01-20T07:00:00-00:00,119.01764999999999
1368,2663,2020-01-20T06:00:00-00:00,121.94402
1369,2662,2020-01-20T05:00:00-00:00,121.2139
1370,2661,2020-01-20T04:00:00-00:00,135.55566000000002
1371,2660,2020-01-20T03:00:00-00:00,136.38051000000002
1372,2659,2020-01-20T02:00:00-00:00,153.56242999999998
1373,2658,2020-01-20T01:00:00-00:00,193.17908
1374,2657,2020-01-20T00:00:00-00:00,149.97918
1375,2656,2020-01-19T23:00:00-00:00,155.24361000000002
1376,2655,2020-01-19T22:00:00-00:00,112.48146
1377,2654,2020-01-19T21:00:00-00:00,70.87747
1378,2653,2020-01-19T20:00:00-00:00,72.61958000000001
1379,2652,2020-01-19T19:00:00-00:00,65.18235
1380,2651,2020-01-19T18:00:00-00:00,86.39210000000001
1381,2650,2020-01-19T17:00:00-00:00,86.95093
1382,2649,2020-01-19T16:00:00-00:00,97.15647
1383,2648,2020-01-19T15:00:00-00:00,120.76202
1384,2647,2020-01-19T14:00:00-00:00,142.2486
1385,2646,2020-01-19T13:00:00-00:00,141.5837
1386,2645,2020-01-19T12:00:00-00:00,126.62801
1387,2644,2020-01-19T11:00:00-00:00,110.43121000000001
1388,2643,2020-01-19T10:00:00-00:00,112.49321
1389,2642,2020-01-19T09:00:00-00:00,98.38774000000001
1390,2641,2020-01-19T08:00:00-00:00,129.73128
1391,2640,2020-01-19T07:00:00-00:00,126.40955
1392,2639,2020-01-19T06:00:00-00:00,121.6872
1393,2638,2020-01-19T05:00:00-00:00,135.81905
1394,2637,2020-01-19T04:00:00-00:00,125.05808
1395,2636,2020-01-19T03:00:00-00:00,122.04490999999999
1396,2635,2020-01-19T02:00:00-00:00,150.17318
1397,2634,2020-01-19T01:00:00-00:00,172.05974
1398,2633,2020-01-19T00:00:00-00:00,131.70962
1399,2632,2020-01-18T23:00:00-00:00,100.93078
1400,2631,2020-01-18T22:00:00-00:00,71.06407
1401,2630,2020-01-18T21:00:00-00:00,82.29749
1402,2629,2020-01-18T20:00:00-00:00,87.21144999999999
1403,2628,2020-01-18T19:00:00-00:00,82.71071
1404,2627,2020-01-18T18:00:00-00:00,84.63784000000001
1405,2626,2020-01-18T17:00:00-00:00,79.72125
1406,2625,2020-01-18T16:00:00-00:00,94.28040999999999
1407,2624,2020-01-18T15:00:00-00:00,96.67511
1408,2623,2020-01-18T14:00:00-00:00,100.15584000000001
1409,2622,2020-01-18T13:00:00-00:00,102.66405
1410,2621,2020-01-18T12:00:00-00:00,97.13642999999999
1411,2620,2020-01-18T11:00:00-00:00,88.80424
1412,2619,2020-01-18T10:00:00-00:00,91.27432999999999
1413,2618,2020-01-18T09:00:00-00:00,105.33915999999999
1414,2617,2020-01-18T08:00:00-00:00,107.47893
1415,2616,2020-01-18T07:00:00-00:00,116.55273
1416,2615,2020-01-18T06:00:00-00:00,120.23192
1417,2614,2020-01-18T05:00:00-00:00,135.22274
1418,2613,2020-01-18T04:00:00-00:00,141.45911999999998
1419,2612,2020-01-18T03:00:00-00:00,136.06153
1420,2611,2020-01-18T02:00:00-00:00,133.51286
1421,2610,2020-01-18T01:00:00-00:00,380.12734
1422,2609,2020-01-18T00:00:00-00:00,147.73499
1423,2608,2020-01-17T23:00:00-00:00,102.71468999999999
1424,2607,2020-01-17T22:00:00-00:00,76.21323
1425,2606,2020-01-17T21:00:00-00:00,71.60641
1426,2605,2020-01-17T20:00:00-00:00,86.1929
1427,2604,2020-01-17T19:00:00-00:00,102.25861
1428,2603,2020-01-17T18:00:00-00:00,95.01449
1429,2602,2020-01-17T17:00:00-00:00,82.03832
1430,2601,2020-01-17T16:00:00-00:00,125.78191999999999
1431,2600,2020-01-17T15:00:00-00:00,146.10061
1432,2599,2020-01-17T14:00:00-00:00,180.56129
1433,2598,2020-01-17T13:00:00-00:00,121.56765
1434,2597,2020-01-17T12:00:00-00:00,92.97038
1435,2596,2020-01-17T11:00:00-00:00,80.04744
1436,2595,2020-01-17T10:00:00-00:00,76.97966
1437,2594,2020-01-17T09:00:00-00:00,42.84729
1438,2593,2020-01-17T08:00:00-00:00,-50.92
1439,2592,2020-01-17T07:00:00-00:00,102.25561
1440,2591,2020-01-17T06:00:00-00:00,100.25667
1441,2590,2020-01-17T05:00:00-00:00,145.04268
1442,2589,2020-01-17T04:00:00-00:00,132.00355
1443,2588,2020-01-17T03:00:00-00:00,153.76224
1444,2587,2020-01-17T02:00:00-00:00,163.36915
1445,2586,2020-01-17T01:00:00-00:00,168.17256
1446,2585,2020-01-17T00:00:00-00:00,180.95476
1447,2584,2020-01-16T23:00:00-00:00,132.74278
1448,2583,2020-01-16T22:00:00-00:00,67.17697000000001
1449,2582,2020-01-16T21:00:00-00:00,59.1395
1450,2581,2020-01-16T20:00:00-00:00,84.90899999999999
1451,2580,2020-01-16T19:00:00-00:00,77.20656
1452,2579,2020-01-16T18:00:00-00:00,98.83753000000002
1453,2578,2020-01-16T17:00:00-00:00,99.06116
1454,2577,2020-01-16T16:00:00-00:00,142.47718
1455,2576,2020-01-16T15:00:00-00:00,157.85581
1456,2575,2020-01-16T14:00:00-00:00,168.79417
1457,2574,2020-01-16T13:00:00-00:00,133.33482
1458,2573,2020-01-16T12:00:00-00:00,111.33678
1459,2572,2020-01-16T11:00:00-00:00,93.26871000000001
1460,2571,2020-01-16T10:00:00-00:00,97.32596
1461,2570,2020-01-16T09:00:00-00:00,98.64228
1462,2569,2020-01-16T08:00:00-00:00,98.27249
1463,2568,2020-01-16T07:00:00-00:00,120.68509
1464,2567,2020-01-16T06:00:00-00:00,124.96996999999999
1465,2566,2020-01-16T05:00:00-00:00,147.63102
1466,2565,2020-01-16T04:00:00-00:00,167.51188000000002
1467,2564,2020-01-16T03:00:00-00:00,181.23964999999998
1468,2563,2020-01-16T02:00:00-00:00,197.96527
1469,2562,2020-01-16T01:00:00-00:00,215.82706
1470,2561,2020-01-16T00:00:00-00:00,205.03073
1471,2560,2020-01-15T23:00:00-00:00,113.85109
1472,2559,2020-01-15T22:00:00-00:00,92.88207
1473,2558,2020-01-15T21:00:00-00:00,82.62077000000001
1474,2557,2020-01-15T20:00:00-00:00,77.64311
1475,2556,2020-01-15T19:00:00-00:00,69.38023
1476,2555,2020-01-15T18:00:00-00:00,96.77811999999999
1477,2554,2020-01-15T17:00:00-00:00,104.619
1478,2553,2020-01-15T16:00:00-00:00,158.49090999999999
1479,2552,2020-01-15T15:00:00-00:00,176.65644
1480,2551,2020-01-15T14:00:00-00:00,160.73052
1481,2550,2020-01-15T13:00:00-00:00,114.26832
1482,2549,2020-01-15T12:00:00-00:00,98.16432999999999
1483,2548,2020-01-15T11:00:00-00:00,89.91002999999999
1484,2547,2020-01-15T10:00:00-00:00,85.66601
1485,2546,2020-01-15T09:00:00-00:00,84.57219
1486,2545,2020-01-15T08:00:00-00:00,88.81797
1487,2544,2020-01-15T07:00:00-00:00,95.56175
1488,2543,2020-01-15T06:00:00-00:00,108.38333999999999
1489,2542,2020-01-15T05:00:00-00:00,118.01221000000001
1490,2541,2020-01-15T04:00:00-00:00,153.00662999999997
1491,2540,2020-01-15T03:00:00-00:00,152.76549
1492,2539,2020-01-15T02:00:00-00:00,150.83708000000001
1493,2538,2020-01-15T01:00:00-00:00,134.67786
1494,2537,2020-01-15T00:00:00-00:00,188.5322
1495,2536,2020-01-14T23:00:00-00:00,73.12364
1496,2535,2020-01-14T22:00:00-00:00,54.6125
1497,2534,2020-01-14T21:00:00-00:00,0.18201
1498,2533,2020-01-14T20:00:00-00:00,13.812959999999999
1499,2532,2020-01-14T19:00:00-00:00,12.20714
1500,2531,2020-01-14T18:00:00-00:00,83.71799999999999
1501,2530,2020-01-14T17:00:00-00:00,78.11621
1502,2529,2020-01-14T16:00:00-00:00,108.17712
1503,2528,2020-01-14T15:00:00-00:00,173.98092
1504,2527,2020-01-14T14:00:00-00:00,191.81020999999998
1505,2526,2020-01-14T13:00:00-00:00,159.30451
1506,2525,2020-01-14T12:00:00-00:00,125.53864999999999
1507,2524,2020-01-14T11:00:00-00:00,108.02746
1508,2523,2020-01-14T10:00:00-00:00,104.93556999999998
1509,2522,2020-01-14T09:00:00-00:00,108.55025
1510,2521,2020-01-14T08:00:00-00:00,103.15504999999999
1511,2520,2020-01-14T07:00:00-00:00,112.5945
1512,2519,2020-01-14T06:00:00-00:00,117.99857
1513,2518,2020-01-14T05:00:00-00:00,142.10971
1514,2517,2020-01-14T04:00:00-00:00,150.424
1515,2516,2020-01-14T03:00:00-00:00,191.44889999999998
1516,2515,2020-01-14T02:00:00-00:00,219.40928
1517,2514,2020-01-14T01:00:00-00:00,248.09936
1518,2513,2020-01-14T00:00:00-00:00,173.23384
1519,2512,2020-01-13T23:00:00-00:00,106.02088
1520,2511,2020-01-13T22:00:00-00:00,48.92084
